업종명,소속종목수,소속종목명,ROE,PER,PBR,DVR,PER_AVG,url
식품,89,에스앤디,,8.53,1.14,0.75,12.4,https://finance.naver.com/item/main.naver?code=260970
식품,89,조흥 ,6.34,11.81,0.74,3.63,12.4,https://finance.naver.com/item/main.naver?code=002600
식품,89,오뚜기 ,9.90,12.08,1.06,1.63,12.4,https://finance.naver.com/item/main.naver?code=007310
식품,89,엠에스씨,13.86,6.35,0.82,1.03,12.4,https://finance.naver.com/item/main.naver?code=009780
식품,89,윙입푸드,12.94,3.19,0.37,N/A,12.4,https://finance.naver.com/item/main.naver?code=900340
식품,89,농심홀딩스 ,4.90,6.32,0.30,2.91,12.4,https://finance.naver.com/item/main.naver?code=072710
식품,89,삼양식품 ,20.21,10.85,2.01,0.88,12.4,https://finance.naver.com/item/main.naver?code=003230
식품,89,대한제당 ,2.21,27.18,0.60,3.46,12.4,https://finance.naver.com/item/main.naver?code=001790
식품,89,삼양홀딩스우 ,9.28,3.31,0.26,5.10,12.4,https://finance.naver.com/item/main.naver?code=000075
식품,89,하림,-3.72,N/A,1.12,1.00,12.4,https://finance.naver.com/item/main.naver?code=136480
식품,89,미래생명자원,3.86,105.07,3.65,N/A,12.4,https://finance.naver.com/item/main.naver?code=218150
식품,89,대상우 ,10.89,4.51,0.46,4.94,12.4,https://finance.naver.com/item/main.naver?code=001685
식품,89,동원산업 ,14.27,4.07,0.50,2.16,12.4,https://finance.naver.com/item/main.naver?code=006040
식품,89,매일유업,14.09,6.81,0.86,2.06,12.4,https://finance.naver.com/item/main.naver?code=267980
식품,89,대상홀딩스 ,9.31,4.64,0.41,2.88,12.4,https://finance.naver.com/item/main.naver?code=084690
식품,89,팜스코 ,-18.92,N/A,0.70,1.88,12.4,https://finance.naver.com/item/main.naver?code=036580
식품,89,서울식품우 ,-10.66,N/A,44.58,N/A,12.4,https://finance.naver.com/item/main.naver?code=004415
식품,89,대한제당우 ,2.21,25.98,0.57,3.78,12.4,https://finance.naver.com/item/main.naver?code=001795
식품,89,큐로홀딩스,-3.79,N/A,1.75,N/A,12.4,https://finance.naver.com/item/main.naver?code=051780
식품,89,마니커에프앤지,-3.89,N/A,1.02,N/A,12.4,https://finance.naver.com/item/main.naver?code=195500
식품,89,빙그레 ,-3.60,N/A,0.71,3.09,12.4,https://finance.naver.com/item/main.naver?code=005180
식품,89,우리손에프앤지,10.87,5.46,0.56,2.46,12.4,https://finance.naver.com/item/main.naver?code=073560
식품,89,동원수산 ,17.91,4.65,0.76,N/A,12.4,https://finance.naver.com/item/main.naver?code=030720
식품,89,샘표식품 ,10.23,7.86,0.77,0.53,12.4,https://finance.naver.com/item/main.naver?code=248170
식품,89,농심 ,5.21,16.29,0.78,1.32,12.4,https://finance.naver.com/item/main.naver?code=004370
식품,89,한성기업 ,-15.75,N/A,0.82,N/A,12.4,https://finance.naver.com/item/main.naver?code=003680
식품,89,동우팜투테이블,-3.29,N/A,0.40,N/A,12.4,https://finance.naver.com/item/main.naver?code=088910
식품,89,대상 ,10.89,6.32,0.65,3.48,12.4,https://finance.naver.com/item/main.naver?code=001680
식품,89,샘표 ,5.26,14.97,0.59,0.38,12.4,https://finance.naver.com/item/main.naver?code=007540
식품,89,오리온홀딩스 ,4.81,9.28,0.41,4.38,12.4,https://finance.naver.com/item/main.naver?code=001800
식품,89,오리온 ,13.14,13.48,1.59,0.75,12.4,https://finance.naver.com/item/main.naver?code=271560
식품,89,대상홀딩스우 ,9.31,5.65,0.50,2.46,12.4,https://finance.naver.com/item/main.naver?code=084695
식품,89,삼양홀딩스 ,9.28,3.81,0.30,4.36,12.4,https://finance.naver.com/item/main.naver?code=000070
식품,89,한탑,-17.48,N/A,1.18,N/A,12.4,https://finance.naver.com/item/main.naver?code=002680
식품,89,SPC삼립 ,14.44,14.78,1.90,1.83,12.4,https://finance.naver.com/item/main.naver?code=005610
식품,89,메지온,-63.29,N/A,12.25,N/A,12.4,https://finance.naver.com/item/main.naver?code=140410
식품,89,HLB글로벌 ,-12.68,N/A,3.41,N/A,12.4,https://finance.naver.com/item/main.naver?code=003580
식품,89,하림지주,14.87,2.63,0.34,1.17,12.4,https://finance.naver.com/item/main.naver?code=003380
식품,89,선진 ,6.51,9.47,0.59,0.92,12.4,https://finance.naver.com/item/main.naver?code=136490
식품,89,한국맥널티,3.83,50.46,1.90,0.45,12.4,https://finance.naver.com/item/main.naver?code=222980
식품,89,카나리아바이오,-0.01,N/A,13.89,0.08,12.4,https://finance.naver.com/item/main.naver?code=016790
식품,89,에이치피오,13.89,14.08,1.44,2.90,12.4,https://finance.naver.com/item/main.naver?code=357230
교육서비스,18,골드앤에스,10.12,64.65,6.50,N/A,17.7,https://finance.naver.com/item/main.naver?code=035290
교육서비스,18,멀티캠퍼스,18.40,9.59,1.63,1.57,17.7,https://finance.naver.com/item/main.naver?code=067280
교육서비스,18,이퓨쳐,10.60,15.91,1.44,N/A,17.7,https://finance.naver.com/item/main.naver?code=134060
교육서비스,18,디지털대성,12.86,13.24,1.48,3.89,17.7,https://finance.naver.com/item/main.naver?code=068930
교육서비스,18,YBM넷,,33.20,1.80,2.12,17.7,https://finance.naver.com/item/main.naver?code=057030
교육서비스,18,정상제이엘에스,21.70,8.46,1.66,6.95,17.7,https://finance.naver.com/item/main.naver?code=040420
교육서비스,18,아이비김영,12.98,28.08,3.12,N/A,17.7,https://finance.naver.com/item/main.naver?code=339950
교육서비스,18,대교 ,-11.54,N/A,0.50,2.65,17.7,https://finance.naver.com/item/main.naver?code=019680
교육서비스,18,NE능률,6.85,16.47,1.10,1.10,17.7,https://finance.naver.com/item/main.naver?code=053290
교육서비스,18,웅진씽크빅 ,4.25,19.51,0.81,5.01,17.7,https://finance.naver.com/item/main.naver?code=095720
교육서비스,18,크레버스,18.05,15.66,3.74,8.08,17.7,https://finance.naver.com/item/main.naver?code=096240
교육서비스,18,메가스터디,9.23,5.10,0.45,5.26,17.7,https://finance.naver.com/item/main.naver?code=072870
교육서비스,18,아이스크림에듀,-4.32,N/A,0.99,N/A,17.7,https://finance.naver.com/item/main.naver?code=289010
교육서비스,18,메가스터디교육,30.04,10.43,2.80,2.50,17.7,https://finance.naver.com/item/main.naver?code=215200
교육서비스,18,대교우B ,-11.54,N/A,0.36,4.10,17.7,https://finance.naver.com/item/main.naver?code=019685
교육서비스,18,로보로보,-5.46,N/A,5.28,N/A,17.7,https://finance.naver.com/item/main.naver?code=215100
교육서비스,18,메가엠디,10.64,12.59,1.23,4.14,17.7,https://finance.naver.com/item/main.naver?code=133750
교육서비스,18,비상교육 ,2.31,18.69,0.40,3.36,17.7,https://finance.naver.com/item/main.naver?code=100220
비철금속,39,삼보산업,-24.79,N/A,1.94,N/A,9.39,https://finance.naver.com/item/main.naver?code=009620
비철금속,39,세아메카닉스,7.98,40.00,2.94,N/A,9.39,https://finance.naver.com/item/main.naver?code=396300
비철금속,39,EG,5.34,27.52,1.29,N/A,9.39,https://finance.naver.com/item/main.naver?code=037370
비철금속,39,현대비앤지스틸 ,15.32,2.84,0.40,0.70,9.39,https://finance.naver.com/item/main.naver?code=004560
비철금속,39,쎄니트,10.87,7.34,0.72,2.04,9.39,https://finance.naver.com/item/main.naver?code=037760
비철금속,39,알루코 ,3.53,35.23,1.20,N/A,9.39,https://finance.naver.com/item/main.naver?code=001780
비철금속,39,케이피티유,17.50,4.93,0.74,N/A,9.39,https://finance.naver.com/item/main.naver?code=054410
비철금속,39,한국내화 ,1.50,38.55,0.47,1.09,9.39,https://finance.naver.com/item/main.naver?code=010040
비철금속,39,조선내화 ,4.79,9.75,0.37,5.78,9.39,https://finance.naver.com/item/main.naver?code=000480
비철금속,39,아이티센,-16.70,N/A,1.48,N/A,9.39,https://finance.naver.com/item/main.naver?code=124500
비철금속,39,국일신동,2.92,26.79,0.78,1.48,9.39,https://finance.naver.com/item/main.naver?code=060480
비철금속,39,포스코스틸리온 ,30.29,2.39,0.63,2.67,9.39,https://finance.naver.com/item/main.naver?code=058430
비철금속,39,풍산 ,13.73,3.60,0.45,3.41,9.39,https://finance.naver.com/item/main.naver?code=103140
비철금속,39,풍산홀딩스 ,11.57,2.88,0.29,4.93,9.39,https://finance.naver.com/item/main.naver?code=005810
비철금속,39,디씨엠 ,23.94,4.17,0.71,4.56,9.39,https://finance.naver.com/item/main.naver?code=024090
비철금속,39,태경비케이 ,10.08,8.33,0.79,2.39,9.39,https://finance.naver.com/item/main.naver?code=014580
비철금속,39,코센,0.72,246.82,2.70,N/A,9.39,https://finance.naver.com/item/main.naver?code=009730
비철금속,39,파버나인,8.58,9.77,0.73,N/A,9.39,https://finance.naver.com/item/main.naver?code=177830
비철금속,39,한창산업,7.61,10.47,0.77,2.20,9.39,https://finance.naver.com/item/main.naver?code=079170
비철금속,39,고려아연 ,11.41,12.96,1.33,3.42,9.39,https://finance.naver.com/item/main.naver?code=010130
비철금속,39,대호에이엘 ,-1.72,N/A,1.47,N/A,9.39,https://finance.naver.com/item/main.naver?code=069460
비철금속,39,서원 ,9.96,6.18,0.50,1.02,9.39,https://finance.naver.com/item/main.naver?code=021050
비철금속,39,태경산업 ,9.34,8.35,0.71,4.00,9.39,https://finance.naver.com/item/main.naver?code=015890
비철금속,39,황금에스티 ,12.75,3.58,0.43,2.35,9.39,https://finance.naver.com/item/main.naver?code=032560
비철금속,39,DSR ,10.00,5.23,0.50,0.85,9.39,https://finance.naver.com/item/main.naver?code=155660
비철금속,39,대양금속 ,30.20,5.53,1.43,N/A,9.39,https://finance.naver.com/item/main.naver?code=009190
비철금속,39,일진다이아 ,2.14,50.45,0.78,1.78,9.39,https://finance.naver.com/item/main.naver?code=081000
비철금속,39,제일연마 ,6.14,15.98,0.69,3.02,9.39,https://finance.naver.com/item/main.naver?code=001560
비철금속,39,이구산업 ,17.30,5.26,0.84,1.51,9.39,https://finance.naver.com/item/main.naver?code=025820
비철금속,39,동국알앤에스,5.27,18.03,0.94,1.96,9.39,https://finance.naver.com/item/main.naver?code=075970
비철금속,39,남선알미늄 ,17.93,5.91,0.96,N/A,9.39,https://finance.naver.com/item/main.naver?code=008350
비철금속,39,남선알미우 ,17.93,59.36,9.67,N/A,9.39,https://finance.naver.com/item/main.naver?code=008355
비철금속,39,일야,9.04,17.20,1.49,N/A,9.39,https://finance.naver.com/item/main.naver?code=058450
비철금속,39,현대비앤지스틸우 ,15.32,12.06,1.72,0.25,9.39,https://finance.naver.com/item/main.naver?code=004565
비철금속,39,대창 ,8.16,7.26,0.45,2.01,9.39,https://finance.naver.com/item/main.naver?code=012800
비철금속,39,피제이메탈,32.77,6.05,1.75,3.44,9.39,https://finance.naver.com/item/main.naver?code=128660
비철금속,39,티플랙스,11.93,7.90,0.79,0.61,9.39,https://finance.naver.com/item/main.naver?code=081150
비철금속,39,삼아알미늄 ,12.34,19.49,2.28,0.75,9.39,https://finance.naver.com/item/main.naver?code=006110
비철금속,39,조일알미늄 ,22.91,7.45,1.52,N/A,9.39,https://finance.naver.com/item/main.naver?code=018470
카드,1,삼성카드 ,7.88,6.40,0.45,7.26,6.42,https://finance.naver.com/item/main.naver?code=029780
은행,11,JB금융지주 ,13.56,2.78,0.36,7.85,4.31,https://finance.naver.com/item/main.naver?code=175330
은행,11,기업은행 ,9.43,3.12,0.27,8.02,4.31,https://finance.naver.com/item/main.naver?code=024110
은행,11,BNK금융지주 ,9.63,2.53,0.23,8.26,4.31,https://finance.naver.com/item/main.naver?code=138930
은행,11,우리금융지주 ,11.09,3.24,0.34,7.32,4.31,https://finance.naver.com/item/main.naver?code=316140
은행,11,신한지주 ,9.20,4.59,0.41,5.39,4.31,https://finance.naver.com/item/main.naver?code=055550
은행,11,하나금융지주 ,10.98,3.26,0.33,7.94,4.31,https://finance.naver.com/item/main.naver?code=086790
은행,11,KB금융 ,10.16,4.53,0.41,5.87,4.31,https://finance.naver.com/item/main.naver?code=105560
은행,11,DGB금융지주 ,10.37,2.34,0.24,8.42,4.31,https://finance.naver.com/item/main.naver?code=139130
은행,11,제주은행 ,2.86,12.22,0.35,1.80,4.31,https://finance.naver.com/item/main.naver?code=006220
은행,11,카카오뱅크 ,5.34,56.88,2.41,N/A,4.31,https://finance.naver.com/item/main.naver?code=323410
은행,11,상상인,18.12,3.82,0.62,1.20,4.31,https://finance.naver.com/item/main.naver?code=038540
창업투자,81,나우IB,15.83,6.49,0.95,1.70,3.57,https://finance.naver.com/item/main.naver?code=293580
창업투자,81,IBKS제12호스팩,-1.07,N/A,1.94,N/A,3.57,https://finance.naver.com/item/main.naver?code=335870
창업투자,81,신한제6호스팩,-0.38,N/A,1.20,N/A,3.57,https://finance.naver.com/item/main.naver?code=333050
창업투자,81,대성창투,15.90,13.96,2.06,N/A,3.57,https://finance.naver.com/item/main.naver?code=027830
창업투자,81,엠벤처투자,1.15,210.71,2.38,N/A,3.57,https://finance.naver.com/item/main.naver?code=019590
창업투자,81,컴퍼니케이,23.49,6.12,1.32,4.08,3.57,https://finance.naver.com/item/main.naver?code=307930
창업투자,81,스틱인베스트먼트 ,30.71,N/A,N/A,1.91,3.79,https://finance.naver.com/item/main.naver?code=026890
창업투자,81,하나금융14호스팩,-0.67,N/A,1.09,N/A,3.57,https://finance.naver.com/item/main.naver?code=332710
창업투자,81,SK6호스팩,0.19,528.75,1.07,N/A,3.57,https://finance.naver.com/item/main.naver?code=340350
창업투자,81,미래에셋벤처투자,37.17,3.56,1.13,1.29,3.57,https://finance.naver.com/item/main.naver?code=100790
창업투자,81,에이치엠씨제4호스팩,0.13,696.67,1.09,N/A,3.57,https://finance.naver.com/item/main.naver?code=353070
창업투자,81,미래에셋대우스팩 5호,-0.47,N/A,1.11,N/A,3.57,https://finance.naver.com/item/main.naver?code=353490
창업투자,81,DB금융스팩8호,0.54,211.00,1.16,N/A,3.57,https://finance.naver.com/item/main.naver?code=367340
창업투자,81,유안타제8호스팩,0.18,708.33,1.08,N/A,3.57,https://finance.naver.com/item/main.naver?code=367480
창업투자,81,교보11호스팩,,N/A,1.09,N/A,3.57,https://finance.naver.com/item/main.naver?code=397880
창업투자,81,하이제7호스팩,,N/A,1.06,N/A,3.57,https://finance.naver.com/item/main.naver?code=400840
창업투자,81,미래에셋비전스팩1호,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=412930
창업투자,81,키움제6호스팩,,N/A,1.13,N/A,3.79,https://finance.naver.com/item/main.naver?code=413600
창업투자,81,교보10호스팩,0.02,N/A,1.32,N/A,3.57,https://finance.naver.com/item/main.naver?code=355150
창업투자,81,유안타제7호스팩,0.07,"2,270.00",1.27,N/A,3.57,https://finance.naver.com/item/main.naver?code=367460
창업투자,81,큐캐피탈,-2.30,N/A,0.73,N/A,3.57,https://finance.naver.com/item/main.naver?code=016600
창업투자,81,하이제6호스팩,-0.04,N/A,1.20,N/A,3.57,https://finance.naver.com/item/main.naver?code=377400
창업투자,81,엔에이치스팩19호 ,0.46,230.00,1.06,N/A,3.57,https://finance.naver.com/item/main.naver?code=380440
창업투자,81,한화플러스제2호스팩,,N/A,1.16,N/A,3.57,https://finance.naver.com/item/main.naver?code=386580
창업투자,81,IBKS제16호스팩,,N/A,1.16,N/A,3.57,https://finance.naver.com/item/main.naver?code=388790
창업투자,81,엔에이치스팩20호,,189.55,1.17,N/A,3.57,https://finance.naver.com/item/main.naver?code=391060
창업투자,81,대신밸런스제11호스팩,,N/A,1.45,N/A,3.57,https://finance.naver.com/item/main.naver?code=397500
창업투자,81,하나금융20호스팩,,N/A,1.15,N/A,3.57,https://finance.naver.com/item/main.naver?code=400560
창업투자,81,DB금융스팩10호,,N/A,1.13,N/A,3.57,https://finance.naver.com/item/main.naver?code=404950
창업투자,81,IBKS제17호스팩,,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=405350
창업투자,81,하나금융21호스팩,,N/A,1.18,N/A,3.57,https://finance.naver.com/item/main.naver?code=406760
창업투자,81,에스케이증권7호스팩,,N/A,1.20,N/A,3.57,https://finance.naver.com/item/main.naver?code=408920
창업투자,81,한국제10호스팩,,N/A,1.19,N/A,3.57,https://finance.naver.com/item/main.naver?code=409570
창업투자,81,유진스팩8호,,N/A,1.13,N/A,3.57,https://finance.naver.com/item/main.naver?code=413630
창업투자,81,하나금융22호스팩,,N/A,1.16,N/A,3.79,https://finance.naver.com/item/main.naver?code=418170
창업투자,81,신한제10호스팩,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=418210
창업투자,81,신영스팩7호,,N/A,1.07,N/A,3.79,https://finance.naver.com/item/main.naver?code=419270
창업투자,81,교보12호스팩,,N/A,1.07,N/A,3.79,https://finance.naver.com/item/main.naver?code=421800
창업투자,81,엔에이치스팩23호,,N/A,1.14,N/A,3.79,https://finance.naver.com/item/main.naver?code=422040
창업투자,81,IBKS제19호스팩,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=426550
창업투자,81,대신밸런스제12호스팩,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=426670
창업투자,81,신영스팩8호,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=430220
창업투자,81,유안타제9호스팩,N/A,N/A,N/A,N/A,3.57,https://finance.naver.com/item/main.naver?code=430700
창업투자,81,케이프이에스제4호,0.03,"2,085.00",1.15,N/A,3.57,https://finance.naver.com/item/main.naver?code=347140
창업투자,81,이베스트스팩5호,0.19,518.75,1.05,N/A,3.57,https://finance.naver.com/item/main.naver?code=349720
창업투자,81,에이치엠씨제5호스팩,0.45,230.56,1.05,N/A,3.57,https://finance.naver.com/item/main.naver?code=353060
창업투자,81,린드먼아시아,9.26,13.29,1.16,0.90,3.57,https://finance.naver.com/item/main.naver?code=277070
창업투자,81,신한제7호스팩,-0.41,N/A,1.12,N/A,3.57,https://finance.naver.com/item/main.naver?code=366330
창업투자,81,DB금융스팩9호,0.30,420.00,1.16,N/A,3.57,https://finance.naver.com/item/main.naver?code=367360
